index,pdfsize,metadata size,xref Length,obj,endobj,JS,Javascript,Class
992,13,349,23,10,10,1,1,Malicious
2190,15,224,20,9,9,2,3,Malicious
4670,81,286,11,34,34,0,0,Benign
5142,97,262,21,62,62,0,0,Benign
5984,69,341,706,104,104,0,0,Benign
6565,66,369,8,7,7,0,0,Benign
3762,401,271,344,119,119,0,0,Benign
3597,16,180,10,13,13,3,4,Malicious
4711,45,446,421,45,45,0,0,Benign
1318,12,180,9,9,9,1,2,Malicious
1863,110,226,12,8,8,1,1,Malicious
2343,75,256,36,9,9,1,2,Malicious
2449,4,383,13,9,8,2,3,Malicious
2136,4,247,16,35,35,5,6,Malicious
1065,9,180,9,19,19,1,1,Malicious
5868,54,351,213,85,85,1,1,Benign
8122,111,282,182,48,48,0,0,Benign
4227,62,387,85,37,37,0,0,Benign
2621,10,180,36,4,4,1,1,Malicious
77,12,180,9,11,11,3,4,Malicious
2898,306,351,32,9,9,1,1,Malicious
6148,96,386,800,73,73,0,0,Benign
4820,37,260,12,11,11,0,0,Benign
1314,13,180,9,8,8,1,1,Malicious
5947,46,362,190,578,578,0,0,Benign
8081,10,229,29,45,45,0,0,Benign
7149,189,304,84,81,81,0,0,Benign
872,4,389,13,14,14,2,3,Malicious
3850,47,357,95,94,94,0,0,Benign
5468,80,262,21,23,23,0,0,Benign
5951,63,365,288,55,55,0,0,Benign
7826,11,229,34,74,74,0,0,Benign
2965,38,256,28,8,8,1,1,Malicious
3391,7,250,15,0,1,0,0,Malicious
5415,90,262,21,145,145,0,0,Benign
2560,95,180,9,8,8,1,1,Malicious
8013,10,277,20,44,44,0,0,Benign
2635,3,230,12,9,9,1,1,Malicious
5256,84,272,21,51,51,0,0,Benign
3530,8,180,10,12,12,0,0,Malicious
375,3,180,10,10,10,1,2,Malicious
1908,2,222,15,4,4,1,1,Malicious
4429,32,298,12,34,34,0,0,Benign
7081,25,300,48,47,47,0,0,Benign
7160,127,273,121,73,73,0,0,Benign
4027,56,335,39,38,38,0,0,Benign
6461,63,364,68,111,111,0,0,Benign
1604,12,180,9,4,4,1,1,Malicious
1118,8,180,10,11,11,1,1,Malicious
3677,28,266,12,15,15,3,4,Malicious
3490,8,180,10,15,15,1,1,Malicious
7953,21,291,80,38,38,0,0,Benign
6039,52,401,127,172,172,2,3,Benign
2958,7,257,16,9,9,1,1,Malicious
1994,37,180,11,9,9,1,2,Malicious
8117,255,289,709,80,80,0,0,Benign
7273,25,229,38,16,16,0,0,Benign
2376,15,256,16,7,6,1,1,Malicious
7496,27,298,12,30,30,0,0,Benign
1342,3,256,16,8,8,1,1,Malicious
320,9,180,9,16,16,0,0,Malicious
1619,2048,263,20,9,9,1,2,Malicious
3713,46,331,95,94,94,0,0,Benign
7493,26,298,12,38,38,0,0,Benign
2060,9,180,9,52,52,2,2,Malicious
2219,69,236,27,9,9,1,1,Malicious
1673,10,256,16,9,9,1,2,Malicious
6038,75,384,418,137,137,0,0,Benign
260,1,180,111612,13,13,2,3,Malicious
7229,26,298,12,15,15,0,0,Benign
2039,306,180,9,73,73,5,6,Malicious
4785,78,265,21,27,27,0,0,Benign
901,8,180,10,21,21,2,3,Malicious
3744,31,285,61,60,60,0,0,Benign
6402,97,423,271,107,107,0,0,Benign
2026,75,256,36,9,9,2,3,Malicious
4234,62,245,63,62,62,0,0,Benign
1917,3,218,12,8,8,0,0,Malicious
1828,16,180,10,69,69,1,2,Malicious
1573,137,256,73,9,9,1,1,Malicious
4415,76,283,31,6,6,0,0,Benign
4749,90,283,28,33,33,0,0,Benign
6233,89,405,361,78,78,0,0,Benign
7183,11,229,32,31,31,0,0,Benign
4654,85,262,21,11,11,0,0,Benign
6283,70,368,557,50,50,0,0,Benign
4208,81,321,114,113,113,0,0,Benign
4627,355,458,2553,11,11,0,0,Benign
224,4,242,16,19,19,0,0,Malicious
723,11,180,9,19,19,1,2,Malicious
7675,25,276,85,28,28,0,0,Benign
1141,2,180,9,21,21,1,1,Malicious
5529,71,226,307,89,89,0,0,Benign
6469,313,342,373,263,263,0,0,Benign
5764,344,180,4535,176,176,0,0,Benign
7300,29,298,12,6,6,0,0,Benign
5554,79,226,339,79,79,0,0,Benign
7766,35,305,44,33,33,0,0,Benign
2762,15,180,10,44,44,1,1,Malicious
846,12,366,25,14,14,2,3,Malicious
4289,73,283,26,25,25,0,0,Benign
5560,71,305,467,53,53,0,0,Benign
6717,107,283,27,26,26,0,0,Benign
5042,73,262,21,105,105,0,0,Benign
6117,98,368,728,83,83,0,0,Benign
2551,130,276,27,9,9,2,3,Malicious
5725,67,364,734,36,36,0,0,Benign
2928,7,180,11,9,9,1,2,Malicious
117,7,257,16,17,17,2,3,Malicious
645,8,180,11,27,27,1,1,Malicious
5966,75,425,283,110,110,2,3,Benign
3,17,250,15,14,14,2,3,Malicious
4170,32,309,45,44,44,0,0,Benign
5851,54,391,140,100,100,1,2,Benign
467,15,224,20,26,26,1,1,Malicious
5,14,224,20,19,19,0,0,Malicious
5342,91,262,21,255,255,0,0,Benign
919,8,180,10,21,21,5,6,Malicious
2595,305,180,9,8,8,1,1,Malicious
4324,82,283,28,27,27,0,0,Benign
1063,147,256,18,13,13,2,3,Malicious
2590,11,180,77,8,8,1,1,Malicious
242,8,180,11,15,15,3,4,Malicious
7124,150,304,84,82,82,0,0,Benign
1160,828,180,9,11,11,1,2,Malicious
2870,2,180,11,48,48,1,2,Malicious
3735,39,316,34,22,22,0,0,Benign
7487,29,298,12,46,46,0,0,Benign
2397,12,180,9,7,6,0,0,Malicious
3517,4,180,14,11,11,3,4,Malicious
3421,378,180,11,13,13,1,2,Malicious
2563,154,180,6,9,8,2,3,Malicious
6767,157,282,58,96,96,0,0,Benign
5622,93,355,875,23,23,0,0,Benign
1605,12,224,20,4,4,1,1,Malicious
7889,118,254,59,55,55,0,0,Benign
2324,67,288,13,9,9,1,2,Malicious
2709,14,257,16,8,8,1,1,Malicious
7193,28,298,12,11,11,0,0,Benign
1312,11,292,10,9,9,1,1,Malicious
3448,9,203,53,19,19,0,0,Malicious
3812,353,210,28,27,27,0,0,Benign
6085,84,387,431,82,82,0,0,Benign
7614,106,283,32,6,6,0,0,Benign
2362,47,551,107,8,8,1,1,Malicious
1975,7,239,10,9,9,1,2,Malicious
3514,90,180,77,10,10,1,1,Malicious
1761,15,180,7,8,8,1,1,Malicious
5401,59,283,29,32,32,0,0,Benign
2739,16,180,10,72,72,2,3,Malicious
5637,343,479,1019,49,49,0,0,Benign
7624,148,265,24,9,9,0,0,Benign
2472,4,504,14,347,347,1,1,Malicious
6738,132,283,56,11,11,0,0,Benign
6891,235,305,688,119,119,0,0,Benign
4007,52,335,32,31,31,0,0,Benign
4718,91,283,37,6,6,0,0,Benign
6177,83,411,178,121,121,0,0,Benign
1493,10,180,36,9,9,1,1,Malicious
4206,75,301,136,135,135,0,0,Benign
6371,92,418,445,792,792,2,3,Benign
2158,46,180,14,9,9,1,2,Malicious
1169,16,180,10,9,9,1,1,Malicious
7793,21,301,106,41,41,0,0,Benign
232,15,180,10,19,19,0,0,Malicious
66,2,180,111612,19,19,0,0,Malicious
1603,2,180,8,4,4,1,1,Malicious
6168,76,347,404,61,61,0,0,Benign
3283,9,180,9,16,16,0,0,Malicious
3596,9,180,167,14,14,2,3,Malicious
6288,91,353,432,63,63,0,1,Benign
4632,86,262,21,11,11,0,0,Benign
6955,288,342,95,90,90,0,0,Benign
125,15,224,20,13,13,1,2,Malicious
6229,82,366,319,59,59,0,0,Benign
5350,76,283,23,6,6,0,0,Benign
1296,3,180,8,34,34,2,2,Malicious
1976,8,180,11,9,9,1,2,Malicious
7395,142,272,24,6,6,0,0,Benign
7337,19,260,12,31,31,0,0,Benign
2075,8,180,10,7,6,1,2,Malicious
4580,92,282,42,48,48,0,0,Benign
5750,96,380,1043,125,125,0,0,Benign
7731,26,293,159,34,34,0,0,Benign
3086,243,306,23,4,4,1,1,Malicious
7100,129,306,527,93,93,0,0,Benign
6882,209,356,157,113,113,0,0,Benign
7191,27,298,12,11,11,0,0,Benign
3345,6,250,15,0,1,1,0,Malicious
7311,28,260,12,20,20,0,0,Benign
5870,74,371,473,119,119,0,0,Benign
6506,4,352,27,20,20,0,0,Benign
2797,8,227,18,9,9,1,1,Malicious
918,94,180,9,13,13,2,3,Malicious
1646,15,180,10,8,7,1,1,Malicious
5122,77,284,82,31,31,0,0,Benign
5126,92,283,34,11,11,0,0,Benign
4978,80,272,21,39,39,0,0,Benign
5431,86,262,21,13,13,0,0,Benign
6842,106,345,142,110,110,0,0,Benign
4621,86,272,21,51,51,0,0,Benign
6809,280,432,63,115,115,0,0,Benign
364,8,180,11,21,21,2,3,Malicious
3287,4,250,15,19,19,0,0,Malicious
2125,9,180,9,40,40,3,4,Malicious
4123,63,394,74,42,42,0,0,Benign
4569,93,272,24,24,24,0,0,Benign
525,15,180,10,22,22,1,2,Malicious
4821,82,272,21,30,30,0,0,Benign
55,12,180,9,10,10,1,2,Malicious
638,146,180,9,19,19,1,1,Malicious
302,9,180,9,17,17,1,1,Malicious
2766,317,280,37,8,8,1,1,Malicious
5811,33,343,49,232,232,1,1,Benign
1276,1,180,111714,8,8,1,1,Malicious
7669,167,226,92,33,33,0,0,Benign
4720,33,298,12,36,36,0,0,Benign
2055,37,180,11,71,71,3,4,Malicious
5376,34,298,12,11,11,0,0,Benign
6947,288,242,59,55,55,0,0,Benign
5145,58,265,21,32,32,0,0,Benign
4432,80,283,35,6,6,0,0,Benign
3644,2,180,11,21,21,2,3,Malicious
4143,60,520,606,52,52,0,0,Benign
2878,190,277,34,9,9,1,1,Malicious
4202,78,319,48,47,47,0,0,Benign
6493,13,351,12,11,11,1,1,Benign
5175,82,272,21,40,40,0,0,Benign
2286,6,218,10,8,8,1,1,Malicious
2261,1,180,111612,9,9,0,0,Malicious
5240,93,283,32,24,24,0,0,Benign
7285,26,260,12,34,34,1,0,Benign
2296,6,180,10,9,9,1,2,Malicious
6937,314,357,257,671,671,0,0,Benign
5932,32,342,40,50,50,0,0,Benign
1753,2,222,15,9,9,1,2,Malicious
5197,78,265,21,36,36,0,0,Benign
1968,75,256,36,9,9,1,2,Malicious
7109,19,196,35,34,34,0,0,Benign
3117,37,573,75,72,72,0,0,Malicious
2393,8,180,13,9,9,1,2,Malicious
523,11,180,16,15,15,1,2,Malicious
6376,76,449,220,45,45,0,0,Benign
6788,160,283,64,6,6,0,0,Benign
6981,151,339,127,67,67,0,0,Benign
5524,75,369,430,48,48,0,0,Benign
6677,259,282,81,75,75,2,3,Benign
3900,74,332,556,67,67,0,0,Benign
7630,101,262,21,6,6,0,0,Benign
4699,80,283,25,11,11,0,0,Benign
5585,399,321,417,62,62,0,0,Benign
7225,200,283,151,150,150,0,0,Benign
3122,36,444,76,33,33,0,0,Malicious
6777,118,283,46,6,6,0,0,Benign
4156,75,433,68,67,67,0,0,Benign
1969,9,180,9,68,68,4,2,Malicious
671,58,330,25,11,11,1,1,Malicious
4188,58,301,68,67,67,0,0,Benign
666,9,180,9,16,17,3,4,Malicious
7087,207,295,494,188,188,0,0,Benign
1887,11,205,49,8,8,1,1,Malicious
3266,4,517,14,21,21,5,6,Malicious
280,10,180,9,19,19,0,0,Malicious
1719,123,180,62,9,9,1,1,Malicious
2947,12,180,9,51,51,0,0,Malicious
4455,81,262,21,26,26,0,0,Benign
899,8,180,10,22,22,1,2,Malicious
6031,361,381,829,117,117,0,0,Benign
7926,43,271,110,44,44,0,0,Benign
6090,81,371,394,75,75,0,0,Benign
7172,11,253,21,20,20,0,0,Benign
6991,205,332,1564,50,50,0,0,Benign
760,3,230,12,15,15,1,2,Malicious
6254,74,374,609,414,414,14,15,Benign
1906,15,180,10,6,7,1,1,Malicious
4042,57,343,38,37,37,0,0,Benign
3823,310,299,1000,999,999,0,0,Benign
4138,79,273,82,43,43,0,0,Benign
3818,87,325,66,65,65,0,0,Benign
6269,91,368,688,61,61,0,0,Benign
4300,76,283,31,30,30,0,0,Benign
5569,95,305,410,73,73,0,0,Benign
6196,70,408,335,94,94,1,1,Benign
2593,8,256,22,9,9,1,1,Malicious
4164,35,302,65,64,64,0,0,Benign
3031,7,201,996,5,4,0,0,Malicious
5971,364,391,1339,181,181,0,0,Benign
3579,6,300,15,12,12,0,0,Malicious
2832,8,180,10,8,8,1,1,Malicious
5449,87,484,148,143,143,0,0,Benign
3472,81,256,72,26,26,3,4,Malicious
6327,94,359,710,65,65,0,0,Benign
137,11,180,88,19,19,0,0,Malicious
7043,28,285,49,48,48,0,0,Benign
4892,91,283,35,16,16,0,0,Benign
2180,306,180,9,8,8,1,1,Malicious
2128,7,246,19,9,9,1,2,Malicious
3177,74,315,22,22,22,1,2,Malicious
4854,67,283,24,6,6,0,0,Benign
4637,83,283,29,12,12,0,0,Benign
5115,77,265,21,37,37,0,0,Benign
7623,28,283,10,11,11,0,0,Benign
7127,135,304,84,84,84,0,0,Benign
4261,82,283,46,45,45,0,0,Benign
4344,86,296,29,11,11,0,0,Benign
1331,17,180,10,68,68,5,6,Malicious
2017,7,250,15,9,9,1,2,Malicious
4542,38,379,50,36,36,0,0,Benign
2482,12,180,9,4,4,1,1,Malicious
7002,369,392,951,33,33,0,0,Benign
1358,2,180,111612,9,9,1,2,Malicious
6941,391,356,371,256,256,0,0,Benign
6241,75,366,348,61,61,0,0,Benign
1329,10,180,70,9,9,1,1,Malicious
8163,69,331,195,9,9,1,1,Malicious
6881,160,359,158,118,118,0,0,Benign
8061,46,306,296,33,33,0,0,Benign
2150,45,180,25,59,59,4,5,Malicious
4530,98,283,48,72,72,0,0,Benign
2122,9,250,15,9,9,1,2,Malicious
4673,77,283,27,6,6,0,0,Benign
3981,51,485,85,84,84,0,0,Benign
6996,141,280,171,574,574,0,0,Benign
1252,10,184,11,9,9,1,2,Malicious
3278,75,256,36,12,12,1,1,Malicious
7062,24,285,31,16,16,0,0,Benign
3374,78,180,11,10,10,1,1,Malicious
2814,4,180,14,5,5,1,1,Malicious
4719,93,283,31,6,6,0,0,Benign
6544,1,353,7,6,6,0,0,Benign
1848,18,180,10,9,9,1,2,Malicious
4858,75,283,22,6,6,0,0,Benign
3037,37,310,100,9,9,1,1,Malicious
388,8,256,22,19,19,0,0,Malicious
235,7,239,10,14,14,2,3,Malicious
1077,18,238,16,21,21,2,4,Malicious
1984,7,239,10,48,48,1,2,Malicious
4363,49,279,43,38,38,0,0,Benign
3962,47,335,66,65,65,0,0,Benign
770,68,275,38,19,19,0,0,Malicious
2165,8,180,10,9,9,1,1,Malicious
4533,80,262,21,152,152,0,0,Benign
673,17,180,10,24,24,5,6,Malicious
249,13,180,348,15,15,1,1,Malicious
6297,99,377,538,162,162,0,0,Benign
1574,2,180,7,72,72,5,6,Malicious
6238,77,366,345,59,59,0,0,Benign
3419,9,180,216,10,10,1,1,Malicious
2081,7,250,15,9,9,1,2,Malicious
1823,18,180,10,8,8,1,1,Malicious
7981,67,229,104,52,52,0,0,Benign
7825,18,229,51,39,39,0,0,Benign
4544,43,437,104,27,27,0,0,Benign
5565,65,226,256,119,119,0,0,Benign
716,12,180,9,21,21,2,3,Malicious
7302,25,298,13,11,11,0,0,Benign
7642,25,298,12,113,113,0,0,Benign
2048,9,180,9,74,74,2,3,Malicious
5997,82,403,429,125,125,0,0,Benign
6600,157,437,950,215,215,2,3,Benign
5264,56,309,17,34,34,0,0,Benign
4178,60,333,90,89,89,0,0,Benign
4809,75,283,21,11,11,0,0,Benign
2724,4,464,14,8,8,1,1,Malicious
7399,104,265,24,13,13,0,0,Benign
7140,162,304,113,110,110,0,0,Benign
7190,306,278,427,34,34,0,0,Benign
1460,14,180,10,4,4,1,1,Malicious
6914,131,388,451,35,35,0,0,Benign
5989,42,369,126,49,49,0,0,Benign
1668,17,180,10,8,8,1,2,Malicious
2756,17,258,10,9,9,1,2,Malicious
2000,4,250,15,9,9,2,3,Malicious
4571,82,265,21,42,42,0,0,Benign
4613,87,283,30,11,11,0,0,Benign
7608,101,283,31,11,11,0,0,Benign
404,94,180,9,30,30,1,2,Malicious
384,14,256,16,10,10,1,1,Malicious
7350,28,298,12,83,83,0,0,Benign
2152,5,218,10,9,9,1,1,Malicious
1633,14,224,20,76,76,2,4,Malicious
7500,28,298,12,27,27,0,0,Benign
5580,42,540,354,84,84,0,0,Benign
4784,99,283,28,6,6,0,0,Benign
7365,135,212,28,12,12,0,0,Benign
6970,326,365,199,53,53,0,0,Benign
3925,43,307,46,45,45,0,0,Benign
5336,95,283,29,28,28,0,0,Benign
4158,381,382,215,214,214,0,0,Benign
4948,76,283,29,6,6,0,0,Benign
5898,39,414,149,53,53,0,0,Benign
7422,25,298,12,26,26,0,0,Benign
5358,85,262,21,24,24,0,0,Benign
223,14,224,20,20,20,2,4,Malicious
2193,2,180,11,9,9,1,1,Malicious
3136,45,397,62,57,57,0,0,Malicious
4469,78,290,77,41,41,0,0,Benign
1824,15,224,20,40,40,3,4,Malicious
7519,24,298,12,24,24,0,0,Benign
5124,75,262,21,81,81,0,0,Benign
4972,82,283,27,67,67,0,0,Benign
797,33,330,20,10,10,1,1,Malicious
2871,9,180,9,8,8,1,1,Malicious
9,14,256,16,15,15,1,2,Malicious
6593,188,429,575,85,85,2,3,Benign
1944,8,180,10,9,9,1,2,Malicious
1838,3,180,16,9,9,1,2,Malicious
4804,75,262,21,28,28,0,0,Benign
255,9,180,9,14,14,3,4,Malicious
7026,19,297,28,27,27,0,0,Benign
5713,39,366,112,101,101,0,0,Benign
4485,85,272,21,102,102,0,0,Benign
7374,19,260,12,6,6,0,0,Benign
1581,1,180,7,9,9,1,1,Malicious
2956,206,286,60,8,8,1,1,Malicious
924,1,180,111612,17,17,1,2,Malicious
7871,22,229,56,95,95,0,0,Benign
7255,25,298,12,28,28,0,0,Benign
2508,7,239,10,9,9,0,0,Malicious
6132,67,331,287,60,60,0,0,Benign
5024,54,298,17,6,6,0,0,Benign
5320,84,262,21,24,24,0,0,Benign
7102,149,303,92,91,91,0,0,Benign
6645,139,379,923,278,278,2,3,Benign
6042,92,393,767,98,98,0,0,Benign
3775,63,409,80,80,80,0,0,Benign
4835,76,265,21,22,22,0,0,Benign
4136,53,273,65,35,35,0,0,Benign
4964,98,283,35,12,12,0,0,Benign
2779,6,180,14,8,8,1,1,Malicious
539,17,365,29,19,19,0,0,Malicious
2745,6,180,14,9,9,1,1,Malicious
7443,102,283,32,11,11,0,0,Benign
7478,24,298,17,113,113,0,0,Benign
6819,127,283,55,27,27,0,0,Benign
5467,78,283,24,6,6,0,0,Benign
1145,45,180,25,11,11,1,2,Malicious
5127,75,262,21,45,45,0,0,Benign
4468,94,283,42,23,23,0,0,Benign
667,15,224,20,21,21,2,4,Malicious
3019,35,258,10,8,8,1,1,Malicious
357,3,180,8,14,14,2,3,Malicious
5063,91,283,29,44,44,0,0,Benign
2831,54,180,77,35,35,5,6,Malicious
2783,3,239,13,9,9,1,1,Malicious
1353,12,224,20,9,9,1,2,Malicious
5131,77,283,27,19,19,0,0,Benign
7114,20,301,34,33,33,0,0,Benign
470,12,180,9,12,12,0,0,Malicious
2703,13,180,24,9,9,1,2,Malicious
3330,8,180,70,10,10,1,1,Malicious
3637,101,331,57,15,15,2,3,Malicious
1396,14,256,16,35,35,1,1,Malicious
3584,828,180,9,130,125,2,3,Malicious
7344,26,298,12,21,21,0,0,Benign
5262,99,283,48,19,19,0,0,Benign
5645,34,402,164,32,32,0,0,Benign
3376,6,180,10,10,10,1,1,Malicious
1256,10,256,16,9,9,1,1,Malicious
6190,79,364,1025,159,159,0,1,Benign
3512,41,180,11,25,25,0,0,Malicious
5651,40,533,405,67,67,0,0,Benign
5778,35,411,161,191,191,0,0,Benign
1250,2,180,8,9,9,1,1,Malicious
5795,40,405,60,135,135,1,2,Benign
5348,87,283,23,6,6,0,0,Benign
7860,20,229,51,17,17,0,0,Benign
4298,48,492,260,45,45,0,0,Benign
3284,9,180,9,25,25,1,2,Malicious
2933,15,224,20,44,44,0,0,Malicious
4175,60,310,97,96,96,0,0,Benign
5268,39,278,37,44,44,0,0,Benign
4910,99,283,36,6,6,0,0,Benign
1852,17,259,31,9,9,1,1,Malicious
6316,42,405,259,191,191,0,0,Benign
6815,107,283,46,6,6,0,0,Benign
7660,141,273,253,119,119,0,0,Benign
7959,75,288,67,39,39,0,0,Benign
2105,83,256,22,9,9,1,2,Malicious
133,8,180,10,14,14,2,3,Malicious
5236,74,265,21,11,11,0,0,Benign
5029,97,262,21,6,6,0,0,Benign
928,9,180,70,19,19,0,0,Malicious
823,268,289,35,11,11,3,4,Malicious
7440,20,283,10,6,6,0,0,Benign
1531,117,295,37,9,9,1,1,Malicious
1214,12,180,9,9,9,1,2,Malicious
504,400,285,127,19,19,0,0,Malicious
4285,84,272,21,6,6,0,0,Benign
6491,0,180,4,3,3,0,0,Benign
1996,4,246,16,9,9,2,3,Malicious
6530,2,348,19,18,18,0,0,Benign
3072,606,180,127,35,35,1,1,Malicious
1958,9,180,9,68,68,5,6,Malicious
1384,1,180,9,9,9,1,1,Malicious
894,327,266,49,10,10,1,1,Malicious
4924,89,262,21,16,16,0,0,Benign
455,37,180,11,21,21,5,6,Malicious
6619,204,356,245,81,81,2,3,Benign
5779,89,346,521,92,92,2,3,Benign
7582,28,238,14,30,30,0,0,Benign
3709,46,329,95,94,94,0,0,Benign
7553,25,298,12,9,9,0,0,Benign
4849,31,260,12,27,27,0,0,Benign
4748,83,283,30,44,44,0,0,Benign
4268,74,265,21,6,6,0,0,Benign
3522,4,402,14,10,10,2,3,Malicious
7293,21,252,37,11,11,0,0,Benign
4134,70,273,80,44,44,0,0,Benign
3602,11,294,10,21,21,5,6,Malicious
7996,19,252,50,16,16,0,0,Benign
713,5,180,16,10,10,1,1,Malicious
4186,52,322,66,65,65,0,0,Benign
2214,7,250,15,8,8,1,1,Malicious
5301,92,408,40,6,6,0,0,Benign
2923,10,258,31,9,9,1,2,Malicious
7419,101,283,34,32,32,0,0,Benign
1810,154,180,6,9,9,1,2,Malicious
3486,6,250,15,3,3,1,2,Malicious
3141,45,417,50,63,63,0,0,Malicious
1827,2,252,15,8,8,1,1,Malicious
1155,46,180,15,11,11,1,2,Malicious
1324,27,246,10,35,35,5,6,Malicious
4312,83,265,21,6,6,0,0,Benign
510,16,180,10,10,10,1,2,Malicious
1680,15,240,31,8,8,1,1,Malicious
499,12,180,9,24,24,1,2,Malicious
7426,29,298,12,34,34,0,0,Benign
1856,17,377,29,8,8,1,1,Malicious
1388,2,256,15,8,8,1,1,Malicious
5615,67,276,80,17,17,0,0,Benign
3719,48,460,55,54,54,0,0,Benign
2386,89,180,77,9,9,1,1,Malicious
5541,85,305,705,116,116,0,0,Benign
3236,9,180,9,19,19,0,0,Malicious
6172,87,362,762,114,114,2,3,Benign
1540,1,180,111113,9,9,1,2,Malicious
1217,16,180,10,8,8,1,1,Malicious
2681,37,180,11,4,4,1,1,Malicious
8000,15,252,34,49,49,0,0,Benign
2993,248,340,23,9,9,1,1,Malicious
5512,57,226,260,35,35,0,0,Benign
6313,42,383,67,77,77,2,3,Benign
1191,15,180,10,8,8,1,1,Malicious
5772,82,384,882,138,138,0,0,Benign
5293,85,283,28,25,25,0,0,Benign
1542,14,180,10,9,9,2,3,Malicious
3301,5,277,32,11,11,3,4,Malicious
3324,4,247,16,15,15,2,3,Malicious
7056,227,273,78,77,77,0,0,Benign
2539,80,296,84,9,9,1,2,Malicious
953,5,180,18,15,15,1,2,Malicious
7241,23,298,12,204,204,0,0,Benign
7176,15,294,31,30,30,0,0,Benign
6731,122,283,49,48,48,0,0,Benign
4846,74,262,21,41,41,0,0,Benign
6801,306,304,47,29,29,0,0,Benign
4330,313,556,273,50,50,0,0,Benign
732,7,239,10,17,17,1,2,Malicious
8178,37,337,24,9,9,1,1,Malicious
7330,29,260,12,11,11,0,0,Benign
1156,2,180,9,30,29,1,2,Malicious
8164,38,338,200006,8,8,1,1,Malicious
3294,4,396,14,15,15,2,3,Malicious
6541,33,369,11,10,10,0,0,Benign
2982,16,248,10,7,7,1,1,Malicious
5305,86,283,36,11,11,0,0,Benign
5161,79,283,24,11,11,0,0,Benign
2156,54,226,38,35,35,0,0,Malicious
1062,133,180,9,10,10,1,1,Malicious
2616,54,226,38,9,9,1,2,Malicious
1167,806,203,10,21,21,1,1,Malicious
3222,8,232,18,10,10,1,1,Malicious
3636,148,273,41,14,14,2,3,Malicious
5588,44,334,370,35,35,0,0,Benign
2938,26,25545,4,9,9,2,3,Malicious
7091,252,287,47,30,30,0,0,Benign
7192,26,298,13,12,12,0,0,Benign
4491,75,262,21,32,32,0,0,Benign
7266,21,298,12,31,31,1,0,Benign
3140,39,381,51,62,62,0,0,Malicious
4980,92,262,21,9,9,0,0,Benign
143,9,180,9,2,2,1,1,Malicious
8111,159,276,265,338,338,0,0,Benign
3577,42,180,11,16,16,0,0,Malicious
4946,97,262,21,27,27,0,0,Benign
2782,16,180,10,9,9,0,0,Malicious
717,7,239,10,11,11,3,4,Malicious
1819,10,180,36,89,89,0,0,Malicious
2502,4,396,14,5,5,1,1,Malicious
4360,76,283,30,29,29,0,0,Benign
4171,32,304,57,56,56,0,0,Benign
7813,23,288,32,28,28,0,0,Benign
6588,125,434,1452,158,158,2,3,Benign
395,7,180,11,20,20,3,4,Malicious
5731,45,340,134,220,220,0,0,Benign
6320,87,432,711,63,63,0,0,Benign
7186,13,229,20,19,19,0,0,Benign
8011,85,286,156,294,294,0,0,Benign
4492,31,298,12,36,36,0,0,Benign
1365,26,258,10,9,9,1,1,Malicious
7462,30,230,14,19,19,0,0,Benign
5999,84,398,716,317,317,2,3,Benign
595,75,256,36,19,19,0,0,Malicious
6205,93,386,721,83,83,0,0,Benign
3952,46,304,35,36,36,0,0,Benign
5392,76,262,21,11,11,0,0,Benign
5917,80,360,373,178,178,0,0,Benign
4968,31,298,12,21,21,0,0,Benign
2914,2231,323,49,9,9,2,3,Malicious
8062,41,304,242,36,36,0,0,Benign
2326,5,218,10,51,51,0,0,Malicious
5644,87,339,383,40,40,0,0,Benign
3766,406,271,221,220,220,0,0,Benign
3440,7,180,10,13,13,1,2,Malicious
3851,35,287,24,23,23,0,0,Benign
4132,57,273,66,36,36,0,0,Benign
7357,102,283,28,138,138,0,0,Benign
6806,104,283,48,15,15,0,0,Benign
7506,28,268,14,6,6,0,0,Benign
2143,7,320,17,9,9,1,2,Malicious
7550,17,298,13,12,12,0,0,Benign
5073,31,298,12,283,283,0,0,Benign
1571,18,249,10,4,4,1,1,Malicious
4079,56,407,49,48,48,0,0,Benign
1122,2,180,111612,10,10,1,2,Malicious
2786,90,282,32,8,8,0,0,Malicious
6335,67,401,450,327,327,2,3,Benign
2967,41,553,107,8,8,1,1,Malicious
2504,7,201,996,9,9,1,1,Malicious
5988,92,370,528,67,67,0,0,Benign
3465,54,226,38,15,15,1,2,Malicious
675,15,224,20,26,26,1,2,Malicious
2808,2,180,9,34,34,0,0,Malicious
7164,167,273,142,91,91,0,0,Benign
3348,9,180,216,10,10,2,3,Malicious
728,2,250,15,19,19,0,0,Malicious
412,7,180,10,14,14,2,3,Malicious
3146,51,389,57,61,61,0,0,Malicious
1516,16,180,10,9,10,1,1,Malicious
5745,59,542,666,62,62,0,0,Benign
825,23,180,26,17,17,0,0,Malicious
3267,8,180,10,17,17,0,0,Malicious
3974,94,336,283,282,282,0,0,Benign
616,2048,180,111714,10,10,1,1,Malicious
114,12,180,9,17,17,1,2,Malicious
417,14,256,16,13,13,1,2,Malicious
3069,274,268,51,8,8,1,1,Malicious
1625,131,180,9,9,9,1,2,Malicious
7113,16,249,40,39,39,0,0,Benign
6748,233,282,64,60,60,0,0,Benign
8106,15,294,43,1348,1348,0,0,Benign
4185,52,301,61,60,60,0,0,Benign
