pdfsize,metadata size,pages,xref Length,title characters,isEncrypted,embedded files,images,obj,endobj,stream,endstream,xref,trailer,startxref,pageno,encrypt,ObjStm,JS,Javascript,AA,OpenAction,Acroform,JBIG2Decode,RichMedia,launch,EmbeddedFile,XFA,Colors,Class
92,450,2,448,18,0,0,0,54,54,50,50,0,0,1,2,0,6,0,0,0,0,1,0,0,0,0,0,0,Benign
86,376,2,432,14,0,0,0,133,133,49,49,2,2,2,2,0,1,1,2,0,0,1,0,0,0,0,0,4,Benign
75,367,2,353,16,0,0,0,75,75,68,68,0,0,4,3,0,14,0,0,0,0,2,0,0,0,0,0,0,Benign
85,349,2,449,14,0,0,0,70,70,64,64,0,0,3,2,0,9,0,0,0,0,2,0,0,0,8,0,0,Benign
75,367,2,343,16,0,0,0,59,59,53,53,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0,Benign
75,367,2,343,16,0,0,0,68,68,61,61,0,0,4,3,0,14,0,0,0,0,2,0,0,0,0,0,0,Benign
82,366,2,319,17,0,0,0,59,59,53,53,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0,Benign
73,366,2,337,17,0,0,0,59,59,53,53,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0,Benign
81,379,2,379,17,0,0,0,101,101,39,39,4,4,3,2,0,3,0,0,0,0,2,0,0,0,0,0,0,Benign
80,379,2,369,17,0,0,0,61,61,55,55,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0,Benign
89,405,2,361,34,0,0,0,78,78,71,71,0,0,4,3,0,13,0,0,0,0,2,0,0,0,0,0,0,Benign
82,405,2,379,34,0,0,0,78,78,72,72,0,0,3,2,0,11,0,0,0,0,2,0,0,0,9,0,0,Benign
77,365,2,347,16,0,0,0,114,114,46,46,4,4,3,2,0,3,0,0,0,0,2,0,0,0,0,0,0,Benign
74,365,2,340,16,0,0,0,68,68,62,62,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0,Benign
77,367,2,353,16,0,0,0,60,60,53,53,0,0,4,3,0,13,0,0,0,0,2,0,0,0,0,0,0,Benign
77,366,2,345,17,0,0,0,59,59,53,53,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0,Benign
76,366,2,346,17,0,0,0,60,60,53,53,0,0,4,3,0,13,0,0,0,0,2,0,0,0,0,0,0,Benign
79,366,2,356,16,0,0,0,61,61,54,54,0,0,4,3,0,13,0,0,0,0,2,0,0,0,0,0,0,Benign
75,366,2,348,16,0,0,0,61,61,54,54,0,0,4,3,0,13,0,0,0,0,2,0,0,0,0,0,0,Benign
86,349,2,441,14,0,0,0,73,73,66,66,0,0,5,3,0,16,0,0,0,0,2,0,0,0,0,0,0,Benign
86,368,2,781,14,0,0,0,60,60,54,54,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0,Benign
95,346,2,472,15,0,0,0,165,165,71,71,4,4,2,5,0,4,0,0,0,0,2,0,0,0,0,0,0,Benign
80,346,2,492,15,0,0,0,101,101,93,93,0,0,3,4,0,15,0,0,0,0,2,0,0,0,10,0,0,Benign
52,367,2,83,25,0,0,2,37,37,32,32,0,0,1,3,0,6,0,0,0,0,1,0,0,0,0,0,0,Benign
51,364,2,160,24,0,0,2,199,199,73,73,2,2,2,3,0,2,1,2,0,0,1,0,0,0,0,0,0,Benign
49,388,2,101,24,0,0,0,105,105,31,31,2,2,1,2,0,3,2,3,1,0,1,0,0,0,1,0,0,Benign
327,422,2,805,24,0,0,0,121,121,53,53,2,2,1,2,0,3,2,3,1,0,1,0,0,0,0,0,0,Benign
78,394,2,260,30,0,0,0,378,378,214,214,2,2,2,2,0,0,2,3,61,0,2,0,0,0,0,0,0,Benign
60,394,2,265,30,0,0,0,374,374,221,221,2,2,1,2,0,6,2,3,60,0,1,0,0,0,0,0,0,Benign
71,359,2,384,15,0,0,0,86,86,33,33,6,6,4,3,0,2,0,0,0,0,2,1,0,0,0,0,0,Benign
71,359,2,384,15,0,0,0,50,50,44,44,0,0,3,2,0,10,0,0,0,0,2,0,0,0,8,0,0,Benign
74,374,1,609,33,0,0,0,414,414,202,202,2,2,2,2,0,0,14,15,1,0,2,0,0,0,0,0,0,Benign
70,349,2,546,14,0,0,1,55,55,48,48,0,0,5,3,0,14,0,0,0,0,2,0,0,0,0,0,0,Benign
80,349,2,541,14,0,0,0,40,40,34,34,0,0,3,2,0,8,0,0,0,0,2,0,0,0,8,0,0,Benign
72,343,2,314,14,0,0,0,51,51,45,45,0,0,3,2,0,14,0,0,0,0,2,0,0,0,0,0,0,Benign
67,343,2,303,14,0,0,0,56,56,50,50,0,0,3,2,0,12,0,0,0,0,2,0,0,0,10,0,0,Benign
79,365,3,581,14,0,0,0,52,52,47,47,0,0,3,1,0,11,0,0,0,0,2,0,0,0,8,0,0,Benign
92,365,3,582,14,0,0,0,53,53,48,48,0,0,3,1,0,12,0,0,0,0,2,0,0,0,8,0,0,Benign
76,353,2,773,14,0,0,0,56,56,48,48,0,0,4,4,0,16,0,0,0,0,2,0,0,0,0,0,0,Benign
76,353,2,773,14,0,0,0,65,65,57,57,0,0,4,3,0,15,0,0,0,0,3,0,0,0,11,0,0,Benign
94,367,2,486,21,0,0,0,54,54,48,48,0,0,3,2,0,14,0,0,0,0,2,0,0,0,9,0,0,Benign
89,379,1,334,14,0,0,0,217,217,27,27,2,2,1,2,0,4,2,3,1,0,1,0,0,0,0,0,0,Benign
94,356,4,1194,16,0,0,0,96,96,43,43,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,Benign
68,423,2,213,24,0,0,0,301,301,34,34,0,0,2,1,0,10,0,0,0,0,2,0,0,0,0,0,0,Benign
85,347,2,477,14,0,0,0,62,62,54,54,0,0,3,4,0,19,0,0,0,0,2,0,0,0,10,0,0,Benign
85,347,2,477,14,0,0,0,212,212,23,23,2,2,2,2,0,0,1,2,0,0,1,0,0,0,0,0,0,Benign
91,368,2,688,30,0,0,0,61,61,55,55,0,0,3,2,0,12,0,0,0,0,2,0,0,0,8,0,0,Benign
92,368,2,653,30,0,0,0,61,61,55,55,0,0,3,2,0,12,0,0,0,0,2,0,0,0,8,0,0,Benign
384,401,2,1223,24,0,0,0,73,73,67,67,0,0,3,2,0,12,0,0,0,0,2,0,0,0,8,0,0,Benign
62,363,2,217,30,0,0,0,607,607,381,381,2,2,2,2,0,0,2,3,1,0,2,0,0,0,0,0,0,Benign
53,363,2,203,30,0,0,0,1215,1215,383,383,1,1,1,2,0,0,2,3,1,0,1,0,0,0,0,0,0,Benign
83,413,2,422,29,0,0,0,47,47,40,40,0,0,4,3,0,12,0,0,0,0,2,0,0,0,0,0,0,Benign
74,413,2,440,29,0,0,0,39,39,33,33,0,0,3,2,0,10,0,0,0,0,2,0,0,0,8,0,0,Benign
77,379,2,305,29,0,0,0,104,104,32,32,4,4,3,2,0,4,0,0,0,0,2,0,0,0,0,0,0,Benign
70,379,2,293,29,0,0,0,54,54,48,48,0,0,3,2,0,12,0,0,0,0,2,0,0,0,8,0,0,Benign
87,433,2,747,31,0,0,0,57,57,48,48,0,0,5,3,0,12,0,0,0,0,2,0,0,0,0,0,0,Benign
93,433,2,765,31,0,0,0,52,52,46,46,0,0,3,2,0,8,0,0,0,0,2,0,0,0,8,0,0,Benign
72,398,1,381,14,0,0,0,60,60,53,53,0,0,4,3,0,16,0,0,0,0,2,0,0,0,0,0,0,Benign
67,398,1,376,14,0,0,0,59,59,53,53,0,0,3,2,0,14,0,0,0,0,2,0,0,0,8,0,0,Benign
76,368,2,612,29,0,0,0,51,51,45,45,0,0,4,2,0,11,0,0,0,0,2,0,0,0,0,0,0,Benign
70,368,2,557,29,0,0,0,50,50,45,45,0,0,3,1,0,9,0,0,0,0,2,0,0,0,8,0,0,Benign
67,377,2,280,30,0,0,0,52,52,45,45,0,0,4,3,0,16,0,0,0,0,2,0,0,0,0,0,0,Benign
62,377,2,269,30,0,0,0,50,50,44,44,0,0,3,2,0,13,0,0,0,0,2,0,0,0,8,0,0,Benign
43,374,1,95,25,0,0,1,52,52,46,46,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0,Benign
47,375,1,163,26,0,0,1,42,42,31,31,0,0,4,6,0,11,0,0,0,0,2,0,0,0,0,0,0,Benign
91,353,5,432,24,0,0,0,63,63,30,30,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,Benign
85,368,3,592,14,0,0,0,45,45,42,42,0,0,2,1,0,6,0,0,0,0,1,0,0,0,0,0,0,Benign
82,368,3,579,14,0,0,0,431,431,25,25,2,2,2,5,0,0,1,2,0,0,1,0,0,0,0,0,2,Benign
65,393,2,495,30,0,0,0,58,58,50,50,0,0,5,4,0,17,0,0,0,0,2,0,0,0,0,0,0,Benign
65,393,2,495,30,0,0,0,52,52,45,45,0,0,3,3,0,12,0,0,0,0,2,0,0,0,8,0,0,Benign
353,384,7,7685,14,0,0,0,182,182,176,176,0,0,3,2,0,16,0,0,0,0,2,0,0,0,8,0,0,Benign
74,366,1,366,14,0,0,0,69,69,52,52,0,0,1,1,0,5,0,0,0,0,1,0,0,0,0,0,0,Benign
62,366,1,361,14,0,0,0,71,71,66,66,0,0,3,1,0,8,0,0,0,0,2,0,0,0,8,0,0,Benign
84,377,3,546,31,0,0,1,157,157,141,141,0,0,3,0,0,18,0,0,0,0,3,0,0,0,0,0,0,Benign
99,377,3,538,31,0,0,0,162,162,154,154,0,0,4,2,0,19,0,0,0,0,3,0,0,0,8,0,0,Benign
99,448,3,566,26,0,0,0,98,98,91,91,0,0,3,3,0,12,0,0,0,0,2,0,0,0,9,0,0,Benign
91,419,3,516,30,0,0,0,98,98,89,89,0,0,5,4,0,17,0,0,0,0,2,0,0,0,0,0,0,Benign
91,419,3,516,30,0,0,0,89,89,82,82,0,0,3,3,0,13,0,0,0,0,2,0,0,0,8,0,0,Benign
80,381,2,371,30,0,0,0,171,171,150,150,0,0,6,10,0,47,0,0,0,0,3,0,0,0,0,0,0,Benign
80,381,2,375,30,0,0,0,151,151,138,138,0,0,3,9,0,38,0,0,0,0,2,0,0,0,8,0,0,Benign
94,361,3,2757,14,0,0,0,69,69,63,63,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0,Benign
81,390,2,655,23,0,0,0,749,749,63,63,4,4,3,2,0,19,0,0,0,0,2,0,0,0,0,0,0,Benign
99,391,2,631,24,0,0,0,92,92,86,86,0,0,3,2,0,32,0,0,0,0,2,0,0,0,10,0,0,Benign
51,358,2,120,22,0,0,6,280,280,267,267,0,0,4,9,0,38,0,0,0,0,2,0,0,0,0,0,0,Benign
92,410,4,471,23,0,0,0,278,278,266,266,0,0,3,8,0,35,0,0,0,0,2,0,0,0,8,0,0,Benign
77,349,4,454,22,0,0,0,123,123,45,45,3,3,3,2,0,0,2,3,8,0,2,0,0,0,0,0,0,Benign
31,337,1,34,23,0,0,0,114,114,106,106,0,0,3,4,0,11,0,0,0,0,2,0,0,0,10,0,0,Benign
42,361,2,65,22,0,0,6,197,197,92,92,2,2,1,4,0,5,2,3,1,0,1,0,0,0,0,0,0,Benign
43,399,2,74,24,0,0,6,37,37,4,4,3,3,3,1,0,0,1,1,1,0,2,0,0,0,0,0,0,Benign
46,382,2,81,23,0,0,5,68,68,18,18,3,3,3,2,0,0,2,3,12,0,2,0,0,0,0,0,0,Benign
42,383,2,67,24,0,0,3,77,77,23,23,3,3,3,2,0,0,2,3,17,0,2,0,0,0,0,0,0,Benign
40,339,2,140,22,0,0,1,84,84,36,36,3,3,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,Benign
52,413,2,239,29,0,0,0,201,201,189,189,0,0,5,6,0,32,0,0,0,0,2,0,0,0,0,0,0,Benign
42,405,2,259,29,0,0,0,191,191,184,184,0,0,3,3,0,25,0,0,0,0,2,0,0,0,10,0,0,Benign
72,397,1,1108,38,0,0,0,303,303,41,41,4,4,3,1,0,8,0,0,0,0,2,0,0,0,0,0,0,Benign
63,421,1,646,39,0,0,0,126,126,118,118,0,0,3,4,0,16,0,0,0,0,2,0,0,0,9,0,0,Benign
84,397,1,1116,38,0,0,0,57,57,52,52,0,0,3,1,0,17,0,0,0,0,2,0,0,0,0,0,0,Benign
87,432,2,711,41,0,0,0,63,63,58,58,0,0,3,1,0,16,0,0,0,0,2,0,0,0,8,0,0,Benign
52,347,2,248,23,0,0,0,121,121,113,113,0,0,3,4,0,22,0,0,0,0,2,0,0,0,8,0,0,Benign
98,377,2,795,13,0,0,0,106,106,98,98,0,0,3,4,0,19,0,0,0,0,2,0,0,0,8,0,0,Benign
98,359,2,787,13,0,0,0,123,123,114,114,0,0,4,4,0,24,0,0,0,0,3,0,0,0,12,0,0,Benign
57,364,2,391,32,0,0,2,93,93,85,85,0,0,3,4,0,16,0,0,0,0,2,0,0,0,8,0,0,Benign
76,411,2,545,31,0,0,0,56,56,50,50,0,0,3,2,0,10,0,0,0,0,2,0,0,0,9,0,0,Benign
80,411,2,537,31,0,0,0,89,89,82,82,0,0,3,3,0,49,0,0,0,0,2,0,0,0,8,0,0,Benign
94,359,2,710,13,0,0,0,65,65,58,58,0,0,4,3,0,14,0,0,0,0,2,0,0,0,0,0,0,Benign
67,366,1,262,30,0,0,0,64,64,58,58,0,0,3,2,0,12,0,0,0,0,2,0,0,0,8,0,0,Benign
93,369,2,583,33,0,0,0,129,129,122,122,0,0,6,3,0,20,0,0,0,0,2,0,0,0,0,0,0,Benign
78,387,1,281,33,0,0,0,185,185,179,179,0,0,4,2,0,15,0,0,0,0,2,0,0,0,12,0,0,Benign
61,366,1,284,30,0,0,0,51,51,45,45,0,0,5,2,0,12,0,0,0,0,2,0,0,0,0,0,0,Benign
46,391,2,95,25,0,0,0,457,457,48,48,4,4,4,4,0,0,1,2,0,0,3,0,0,0,0,0,6,Benign
92,352,9,722,23,0,0,0,98,98,32,32,2,2,1,1,0,3,2,3,12,0,1,0,0,0,0,0,0,Benign
67,401,2,450,29,0,0,0,278,278,148,148,3,3,3,4,0,0,2,3,1,0,2,0,0,0,0,0,0,Benign
67,401,2,450,29,0,0,0,327,327,161,161,4,4,2,4,0,5,2,3,1,0,2,0,0,0,0,0,0,Benign
68,381,2,201,29,0,0,0,48,48,42,42,0,0,3,2,0,10,0,0,0,0,2,0,0,0,10,0,0,Benign
77,361,2,439,23,0,0,0,48,48,42,42,0,0,3,2,0,10,0,0,0,0,2,0,0,0,10,0,0,Benign
82,464,2,482,24,0,0,0,275,275,92,92,2,2,1,2,0,3,2,3,1,0,1,0,0,0,0,0,0,Benign
380,337,8,4556,27,0,0,0,199,199,194,194,0,0,2,0,0,22,0,0,0,0,2,0,0,0,0,0,0,Benign
83,389,3,462,36,0,0,0,156,156,146,146,0,0,4,6,0,25,0,0,0,0,2,0,0,0,0,0,0,Benign
359,381,6,1572,29,0,0,0,55,55,47,47,0,0,5,4,0,18,0,0,0,0,2,0,0,0,0,0,0,Benign
39,470,4,320,57,0,0,0,188,188,180,180,0,0,3,4,0,39,0,0,0,0,2,0,0,0,8,0,0,Benign
63,327,3,197,39,0,0,0,60,60,21,21,2,2,2,4,0,3,0,0,0,0,0,0,0,0,0,0,14,Benign
34,350,3,244,48,0,0,0,45,45,13,13,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
344,304,38,252,0,0,0,0,50,50,16,16,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
83,363,4,860,14,0,0,0,59,59,16,16,2,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,Benign
76,391,2,406,29,0,0,0,103,103,95,95,0,0,3,4,0,20,0,0,0,0,2,0,0,0,8,0,0,Benign
76,391,2,422,29,0,0,0,80,80,72,72,0,0,3,4,0,16,0,0,0,0,2,0,0,0,8,0,0,Benign
67,588,7,62,102,0,0,0,51,51,45,45,0,0,3,2,0,12,0,0,0,0,2,0,0,0,8,0,0,Benign
58,309,16,80,15,0,0,0,17,17,13,13,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,Benign
39,298,1,12,0,0,0,1,102,102,20,20,4,4,4,2,0,0,0,0,0,0,0,3,0,0,0,0,0,Benign
36,289,4,190,1,0,0,0,29,29,7,7,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
44,526,6,467,76,0,0,0,52,52,14,14,2,2,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
401,303,1,471,7,0,0,50,76,76,9,9,2,2,1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,Benign
48,516,6,526,74,0,0,0,43,43,17,17,2,2,2,6,0,5,0,0,0,0,0,0,0,0,0,0,2,Benign
91,379,4,348,20,0,0,0,682,682,34,34,5,5,5,18,0,0,0,0,0,3,0,0,0,0,0,0,0,Benign
33,362,3,118,23,0,0,0,184,184,178,178,0,0,3,2,0,17,0,0,0,0,2,0,0,0,15,0,0,Benign
340,432,6,1408,30,0,0,0,119,119,15,15,2,2,2,3,0,0,2,3,1,2,2,0,0,0,0,0,0,Benign
343,400,1,320,20,0,0,1,213,213,8,8,1,1,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,Benign
78,352,5,281,59,0,0,1,126,126,62,62,4,4,3,31,0,7,0,0,0,0,0,0,0,0,0,0,4,Benign
61,582,13,564,158,0,0,0,90,90,21,21,2,2,2,5,0,2,0,0,0,0,0,0,0,0,0,0,38,Benign
47,312,7,242,8,0,0,1,54,54,24,24,4,4,2,13,0,7,0,0,0,0,0,0,0,0,0,0,0,Benign
42,558,5,408,82,0,0,0,508,508,23,23,2,2,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
77,364,14,502,22,0,0,1,68,68,17,17,2,2,2,7,0,2,0,0,0,0,0,0,0,0,0,0,20,Benign
99,530,6,378,79,0,0,0,38,38,15,15,2,2,2,5,0,4,0,0,0,0,0,0,0,0,0,0,2,Benign
337,383,3,449,29,0,0,0,377,377,18,18,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,Benign
314,413,3,703,30,0,0,0,523,523,28,28,4,4,4,4,0,0,1,2,0,0,3,0,0,0,0,0,4,Benign
311,383,2,471,29,0,0,0,299,299,261,261,0,0,4,0,0,9,0,1,0,0,3,0,0,0,0,0,0,Benign
67,456,8,747,54,0,0,0,262,262,252,252,0,0,3,6,0,22,0,0,0,0,2,0,0,0,8,0,0,Benign
323,448,18,4951,47,0,0,84,66,66,30,30,2,2,2,8,0,7,0,0,0,0,0,0,0,0,0,0,2,Benign
92,418,21,445,53,0,0,0,792,792,374,374,4,4,2,4,0,15,2,3,1,0,2,0,0,0,0,0,0,Benign
45,490,5,414,64,0,0,0,1654,1654,57,57,3,3,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
69,391,1,205,26,0,0,0,76,76,32,32,6,6,4,22,0,4,0,0,0,0,0,0,0,0,0,0,2,Benign
55,391,1,193,26,0,0,0,41,41,16,16,2,2,2,5,0,4,0,0,0,0,0,0,0,0,0,0,2,Benign
62,396,1,202,26,0,0,0,50,50,44,44,0,0,5,2,0,12,0,0,0,0,2,0,0,0,0,0,0,Benign
76,449,1,220,25,0,0,0,45,45,40,40,0,0,3,1,0,8,0,0,0,0,2,0,0,0,8,0,0,Benign
62,413,1,208,25,0,0,0,47,47,40,40,0,0,4,2,0,10,0,0,0,0,3,1,0,0,0,0,0,Benign
56,396,1,200,26,0,0,0,53,53,47,47,0,0,5,2,0,12,0,0,0,0,2,0,0,0,0,0,0,Benign
92,353,9,1290,17,0,0,0,122,122,111,111,0,0,2,9,0,20,0,0,0,0,1,0,0,0,9,0,0,Benign
66,360,9,154,30,0,0,0,124,124,111,111,0,0,3,9,0,22,0,0,0,0,2,0,0,0,9,0,0,Benign
399,354,9,2609,24,0,0,0,128,128,107,107,0,0,1,0,0,23,0,0,0,0,1,0,0,0,0,0,10,Benign
93,341,9,1307,15,0,0,0,126,126,114,114,0,0,3,8,0,21,0,0,0,0,2,0,0,0,9,0,0,Benign
87,340,8,1140,14,0,0,0,125,125,112,112,0,0,3,9,0,23,0,0,0,0,2,0,0,0,9,0,0,Benign
90,357,9,1344,16,0,0,0,122,122,111,111,0,0,2,9,0,20,0,0,0,0,1,0,0,0,9,0,0,Benign
88,413,2,513,35,0,0,0,84,84,78,78,0,0,3,2,0,11,0,0,0,0,2,0,0,0,9,0,0,Benign
80,414,2,545,36,0,0,0,186,186,63,63,2,2,2,2,0,4,0,0,0,0,1,0,0,0,0,0,8,Benign
77,368,3,434,18,0,0,0,76,76,70,70,0,0,3,2,0,10,0,0,0,0,2,0,0,0,8,0,0,Benign
58,368,3,456,18,0,0,0,109,109,65,65,0,0,4,4,0,13,0,0,0,0,1,0,0,0,0,0,10,Benign
69,353,3,696,16,0,0,0,133,133,126,126,0,0,3,3,0,14,0,0,0,0,2,0,0,0,9,0,0,Benign
50,350,2,463,13,0,0,0,134,134,127,127,0,0,3,3,0,14,0,0,0,0,2,0,0,0,9,0,0,Benign
89,371,2,784,14,0,0,0,74,74,66,66,0,0,3,4,0,16,0,0,0,0,2,0,0,0,10,0,0,Benign
90,371,2,781,14,0,0,0,174,174,50,50,6,6,4,4,0,8,0,0,0,0,3,0,0,0,0,0,0,Benign
93,371,2,842,14,0,0,0,68,68,62,62,0,0,3,2,0,16,0,0,0,0,2,0,0,0,8,0,0,Benign
65,363,2,105,28,0,0,0,197,197,61,61,7,7,5,3,0,8,0,0,0,0,2,0,0,0,0,0,0,Benign
76,390,1,455,28,0,0,0,112,112,46,46,2,2,1,2,0,3,2,3,7,0,1,0,0,0,0,0,0,Benign
88,409,2,422,29,0,0,0,70,70,63,63,0,0,4,3,0,18,0,0,0,0,2,0,0,0,0,0,0,Benign
79,409,2,399,29,0,0,0,101,101,98,98,0,0,2,1,0,7,0,0,0,0,1,0,0,0,8,0,0,Benign
80,339,2,476,25,0,0,0,72,72,63,63,0,0,5,3,0,16,0,0,0,0,3,0,0,0,0,0,0,Benign
98,419,1,484,33,0,0,0,58,58,52,52,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0,Benign
93,419,1,516,33,0,0,0,117,117,111,111,0,0,3,2,0,11,0,0,0,0,2,0,0,0,11,0,0,Benign
89,390,1,505,28,0,0,0,117,117,111,111,0,0,4,1,0,11,0,0,0,0,3,0,0,0,11,0,0,Benign
97,423,2,271,33,0,0,0,107,107,102,102,0,0,3,1,0,10,0,0,0,0,2,0,0,0,8,0,0,Benign
93,414,1,208,32,0,0,0,107,107,102,102,0,0,3,1,0,10,0,0,0,0,2,0,0,0,8,0,0,Benign
96,409,1,428,27,0,0,0,66,66,45,45,0,0,4,3,0,8,0,0,0,0,2,0,0,0,0,0,0,Benign
99,383,2,252,25,0,0,0,224,224,110,110,4,4,2,1,0,3,2,3,1,0,2,0,0,0,0,0,0,Benign
82,467,1,179,33,0,0,1,106,106,46,46,4,4,4,3,0,0,0,1,0,0,2,1,0,0,0,0,0,Benign
87,462,1,367,28,0,0,1,257,257,46,46,4,4,4,2,0,0,1,2,0,0,3,0,0,0,0,0,0,Benign
87,423,2,306,27,0,0,0,209,209,96,96,4,4,2,1,0,3,2,3,1,0,2,0,0,0,0,0,0,Benign
86,470,2,178,32,0,0,0,116,116,110,110,0,0,3,2,0,9,0,0,0,0,2,0,0,0,0,0,0,Benign
99,450,2,398,27,0,0,0,186,186,95,95,4,4,2,2,0,4,2,3,1,0,2,0,0,0,0,0,0,Benign
86,390,4,676,29,0,0,0,181,181,85,85,3,3,3,2,0,0,2,3,1,0,2,0,0,0,0,0,0,Benign
40,295,2,889,0,0,0,0,104,104,50,50,1,1,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
91,365,13,497,53,0,0,1,194,194,36,36,4,4,3,20,0,7,0,0,0,0,0,0,0,0,0,0,6,Benign
76,331,21,89,41,0,0,1,114,114,32,32,2,2,2,13,0,4,0,0,0,0,0,0,0,0,0,0,8,Benign
76,333,20,85,45,0,0,1,119,119,37,37,2,2,2,21,0,9,0,0,0,0,0,0,0,0,0,0,0,Benign
90,325,14,610,19,0,0,1,84,84,25,25,2,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
82,276,1,107,0,0,0,1,150,150,45,45,4,4,3,14,0,5,0,0,0,0,0,0,0,0,0,0,2,Benign
332,319,12,2093,0,0,0,0,477,477,25,25,2,2,2,13,0,0,0,0,0,1,0,0,0,0,0,0,4,Benign
51,302,10,296,9,0,0,0,463,463,22,22,2,2,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
79,268,2,81,0,0,0,0,1312,1312,54,54,4,4,4,35,0,0,0,0,0,3,0,0,0,0,0,0,0,Benign
46,487,4,239,65,0,0,0,49,49,18,18,2,2,2,10,0,3,0,0,0,1,0,0,0,0,0,0,0,Benign
50,318,8,203,25,0,0,0,238,238,20,20,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,Benign
48,491,4,272,66,0,0,0,38,38,11,11,2,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
61,180,3,108,0,0,0,0,46,46,15,15,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
349,384,50,5545,33,0,0,0,271,271,19,19,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,Benign
60,364,5,380,28,0,0,0,27,27,5,5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
94,361,9,1188,36,0,0,0,162,162,21,21,3,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
47,452,3,537,52,0,0,1,407,407,25,25,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
32,269,5,32,6,0,0,0,48,48,43,43,0,0,2,3,0,13,0,0,0,0,1,0,0,0,0,0,0,Benign
48,594,4,246,94,0,0,0,41,41,13,13,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
42,572,4,246,87,0,0,0,31,31,5,5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
97,226,5,188,0,0,0,0,41,41,15,15,2,2,2,4,0,3,0,0,0,0,0,0,0,0,0,0,2,Benign
65,422,2,230,50,0,0,2,34,34,8,8,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,8,Benign
80,398,17,313,43,0,0,0,229,229,15,15,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,64,Benign
409,387,25,569,27,0,0,0,46,46,15,15,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
326,390,11,336,37,0,0,0,568,568,82,82,2,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,56,Benign
321,352,13,477,32,0,0,0,335,335,61,61,2,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,22,Benign
331,332,14,536,31,0,0,0,149,149,34,34,3,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
43,374,2,59,23,0,0,0,144,144,26,26,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6,Benign
49,337,3,63,27,0,0,0,58,58,24,24,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Benign
55,337,4,70,27,0,0,0,138,138,26,26,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
44,393,2,63,23,0,0,0,108,108,26,26,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
44,466,3,53,47,0,0,0,352,352,50,50,2,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,4,Benign
45,404,3,58,48,0,0,0,374,374,30,30,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,24,Benign
337,343,24,677,21,0,0,0,52,52,21,21,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Benign
